성명,소속,직위,재산의 종류,대분류,본인과의 관계,소재지 면적 등 권리의 명세,종전가액,증가액,증가액_실거래가,감소액,감소액_실거래가,현재가액,변동사유,개별index,지역
김시욱,울산광역시 울주군의회,의원,채무,금융기관채무,본인,"신한은행 251,584(2,955 감소)",254539,0,0,2955,0,251584,채무 일부 변제,김시욱-울산광역시 울주군의회-의원,ulsan
김시욱,울산광역시 울주군의회,의원,채무,건물임대채무,부,울산광역시 중구 태화동 임대보증금 증가,20000,60000,0,0,0,80000,보증금 변동,김시욱-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,토지,대지,배우자,울산광역시 동구 화정동 871-4번지 0.00㎡ (190.90㎡ 감소),164422,0,0,164422,0,0,이전신고 누락분(건물로 인한 토지+건물 합산으로 인한 감소,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,건물,아파트,본인,울산광역시 남구 무거동 무거한라3차 건물 84.98㎡,179000,0,0,0,0,179000,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,건물,단독주택,본인,울산광역시 울주군 삼남면 신화리 대지 549.00㎡ 건물 56.30㎡,120000,0,0,0,0,120000,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,건물,복합건물(주택+상가),배우자,"울산광역시 울주군 범서읍 굴화리 대지 3,010.00㎡ 중711.40㎡ 건물 4,930.97㎡ 중 268.96㎡",1701277,0,0,0,0,1701277,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,건물,다세대주택전세(임차)권,배우자,울산광역시 울주군 범서읍 구영리 건물 68.30㎡,30000,0,0,0,0,30000,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,건물,복합건물(주택+상가),배우자,"울산광역시 동구 화정동 대지 190.90㎡ 건물 330.45㎡ (대지190.90㎡ 증가, 건물 330.45㎡ 증가)",0,207057,207057,0,0,207057,이전신고 누락분 토지+건물합산 신고,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,건물,연립주택,부,울산광역시 남구 야음동 건물 55.54㎡,48000,0,0,0,0,48000,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,배우자,"2006년식 그랜저TG 배기량(2,656cc)",4400,0,0,0,0,4400,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,배우자,"2015년식 싼타페 배기량(1,995cc)",15850,0,0,0,0,15850,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,배우자,"2014년식 한신울트라고속작업차 배기량(3,933cc)",44000,0,0,0,0,44000,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,예금,예금,본인,"푸르덴셜생명보험 27,695(1,871 증가), 현대해상화재보험 3,306(197 증가), 농협생명보험 3,453(117 증가), KB증권30(2 감소), 국민은행 1, 농협중앙회 7,189(2,231 감소),(주)KEB하나은행 1, 경남은행 40,809(32,372 증가)",50160,40160,0,7836,0,82484,정기예금 및 보험금 납입 등,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,예금,예금,배우자,"(주)KEB하나은행 5(1,250 감소), 푸르덴셜생명보험 22,045(888 증가), 농협중앙회 1,390(3,405 감소)",27207,888,0,4655,0,23440,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,예금,예금,부,"울산남부신협 20,000, 경남은행 31(63 감소)",20094,0,0,63,0,20031,,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,정치자금법에따른정치자금의수입및지출을위한예금계좌의예금,정치자금법에따른정치자금의수입및지출을위한예금계좌의예금,본인,"경남은행 6,267(1,466 감소)",7733,0,0,1466,0,6267,선거비통장이었으나 현재 사용하지 않음,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,채무,금융기관채무,본인,"농협중앙회 90,000, 경남은행 0(128,489 감소)",218489,0,0,128489,0,90000,채무 변제,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,채무,건물임대채무,본인,울산광역시 남구 무거동 무거한라3차 임대보증금 증가,0,185000,0,0,0,185000,신규 임대차계약 성립,박정옥-울산광역시 울주군의회-의원,ulsan
박정옥,울산광역시 울주군의회,의원,채무,금융기관채무,배우자,"농협중앙회 57,761(1,676 감소)",59437,0,0,1676,0,57761,채무 변제,박정옥-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,토지,도로,본인,울산광역시 울주군 범서읍 굴화리 374-21번지 19.00㎡,6646,0,0,0,0,6646,,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,토지,도로,본인,울산광역시 울주군 범서읍 굴화리 374-22번지 3.00㎡,1049,0,0,0,0,1049,,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,건물,빌딩,본인,울산광역시 울주군 범서읍 굴화리 대지 258.00㎡건물 513.00㎡,722512,0,0,0,0,722512,,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2016년식 그랜저HG 하이브리드 배기량(2,400cc)",28483,0,0,0,0,28483,,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,선박,본인,"06합성수지선(F.R.P) 해양소년단 교육용 이친구 3.08,1950년도 감소",13681,0,0,13681,0,0,말소,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,장남,"2011년식 쏘렌토 배기량(2,000cc)",18500,0,0,0,0,18500,,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,예금,예금,본인,"현대해상화재보험 4,280(1,284 증가), 부산은행 597(60 감소), 삼성생명보험 8,400(22,874 감소), 메리츠화재해상보험(보험) 3,740(2,670 감소), 우체국 200, NH투자증권 999(1 증가), 유안타증권1,702(3 증가), 메트라이프생명보험 28,187(1,678 증가), 남울산 2, 국민은행 3,484(3 증가), 농협중앙회 10,726(5 증가), 새중앙 54, 경남은행 38,594(3,169 증가), 한국카카오은행(주) 9,076(9,076 증가), 교보생명보험 4,106(3,520 증가)",121012,24800,0,31665,0,114147,생활비 마련 및 정기 예금 및 보험금 납입 등,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,예금,예금,배우자,"흥국화재해상보험(주) 13,613(206 증가), 농협중앙회 370(4,999 감소), 신한은행 517, 삼성생명보험 2,724, 한화생명보험주식회사 25,162(945 증가), 교보생명보험 44,933(7,349 증가), 새중앙 22, 경남은행 10,049(4,774 증가)",89115,13274,0,4999,0,97390,생활비 마련 및 정기 예금 및 보험금 납입 등,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,예금,예금,장남,"신한은행 14, 경남은행 66,243(46,243 증가), 우체국 3,농협중앙회 5(21 감소), 우리은행 5(5 증가), 농협은행 1,020",21063,46248,0,21,0,67290,,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,정치자금법에따른정치자금의수입및지출을위한예금계좌의예금,정치자금법에따른정치자금의수입및지출을위한예금계좌의예금,본인,"경남은행 0(3,521 감소)",3521,0,0,3521,0,0,현재 사용하지 않음,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,채무,금융기관채무,본인,"경남은행 82,852(5,619 증가)",77233,5619,0,0,0,82852,채무 증가,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,채무,건물임대채무,본인,울산광역시 울주군 범서읍 굴화리 임대보증금,50000,0,0,0,0,50000,변동없음,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,채무,금융기관채무,장남,"KB캐피탈 8,834(2,249 감소)",11083,0,0,2249,0,8834,채무 일부 변제,송성우-울산광역시 울주군의회-의원,ulsan
송성우,울산광역시 울주군의회,의원,비영리법인에출연한재산,출연,본인,"이친구사랑나누기, 출연재산: 1,000천원, 보유직위: 이사장",0,0,0,0,0,0,,송성우-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,토지,전,본인,울산광역시 울주군 상북면 산전리 166-2번지 731.00㎡,68129,0,0,0,0,68129,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,토지,도로,본인,울산광역시 울주군 상북면 산전리 517-8번지 99.00㎡,5029,0,0,0,0,5029,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,토지,도로,본인,울산광역시 울주군 상북면 산전리 550-2번지 7.00㎡,558,0,0,0,0,558,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,토지,도로,본인,울산광역시 울주군 상북면 산전리 563-2번지 126.00㎡,8832,0,0,0,0,8832,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,토지,도로,본인,울산광역시 울주군 상북면 산전리 563-3번지 40.00㎡,3072,0,0,0,0,3072,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,토지,답,본인,"울산광역시 울주군 상북면 산전리 775번지 3,536.00㎡",323544,0,0,0,0,323544,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,토지,하천,본인,울산광역시 울주군 상북면 산전리 850번지 406.00㎡,47096,0,0,0,0,47096,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,토지,답,본인,울산광역시 울주군 상북면 산전리 870-11번지 255.00㎡,53677,0,0,0,0,53677,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,건물,다세대주택전세(임차)권,장녀,서울특별시 은평구 응암동 건물 158.22㎡,30000,0,0,0,0,30000,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2004년식 New EF 소나타 배기량(2,000cc)",3010,0,0,0,0,3010,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2018년식 산타페 배기량(2,199cc) 증가",0,24515,0,0,0,24515,신규 구입,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,배우자,"2004년식 스타렉스 배기량(2,700cc)",2600,0,0,0,0,2600,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,예금,예금,본인,"현대해상화재보험 330(180 증가), 농협생명보험 1,552(358 증가), 부산은행 3, 울주신협 2,054(9 감소), 농협은행 7,206(7,192 증가), 한화투자증권 3(3 증가), 국민은행 48(80 감소), 농협중앙회 16,812(52,153 감소), 농협손해보험 1,950(300 증가)",74167,14343,0,58552,0,29958,생활비 및 자녀 학비 마련 등,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,예금,예금,배우자,"울주신협 56, 울주신협 4(4 증가), 국민은행 20, 삼성화재해상보험 4,800, 농협중앙회 59(168 감소), 동양생명보험 246(134 증가), AIA생명보험주식회사 29(29 증가), 농협손해보험 6,800(1,200증가), 농협생명보험 15,282(1,445 증가), 울주 566(1,093 감소)",26311,2812,0,1261,0,27862,생활비 및 자녀 학비 마련 등,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,예금,예금,장녀,"국민은행 2,109(570 증가), (주)KEB하나은행 154(594 감소), 한국교직원공제회 1,043(184 증가), 농협중앙회 0(764 감소), 미래에셋대우(주) 37(23 감소), 스탠다드차타드은행 2(25감소), 농협은행 3,100(500 증가), 한국카카오은행(주) 0(416 감소), 동양생명보험 6,800(1,200 증가), 한화손해보험421(116 증가), 한화투자증권 9(9 증가)",12918,2715,0,1958,0,13675,생활비 및 자녀 학비 마련 등,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,정치자금법에따른정치자금의수입및지출을위한예금계좌의예금,정치자금법에따른정치자금의수입및지출을위한예금계좌의예금,본인,"농협중앙회 10(2,400 감소)",2410,0,0,2400,0,10,현재 사용하지 않음,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,채권,채권,본인,사인간채권,200000,0,0,0,0,200000,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,채권,채권,배우자,사인간채권,20000,0,0,0,0,20000,,정우식-울산광역시 울주군의회-의원,ulsan
정우식,울산광역시 울주군의회,의원,채무,금융기관채무,본인,"농협생명보험 780, 현대캐피탈 33,844(33,844 증가), 신용협동조합중앙회 4,400(800 감소), 신한카드12,400(1,600 감소), 농협중앙회 716,996(40,004 증가)",696972,73848,0,2400,0,768420,일부 채무 변제 및 채무 증가,정우식-울산광역시 울주군의회-의원,ulsan
